origin_location_id,destination_location_id,section_of_day,mean_distance,count_trips,origin_code,destination_code,origin_lat,destination_lat,origin_lon,destination_lon
128,103,morning,2.6,11,128,103,1.276427355,1.299550746,103.8545925,103.8568623
58,60,evening,1.2,9,58,60,1.405234836,1.394524496,103.9085809,103.9161415
2906,2895,morning,0.9,8,44569,44469,1.37812,1.3824389,103.74122,103.74275
55,59,morning,2.3,7,55,59,1.393909226,1.399281985,103.9125574,103.9059403
22,116,morning,23.1,11,22,116,1.340463766,1.391694626,103.6369324,103.8954664
48,6,afternoon,28.2,11,48,6,1.384520796,1.397535018,103.7708268,103.7474307
6992,6993,morning,1.8,5,64309,63239,1.3670813,1.3589191,103.89926,103.88788
116,22,evening,23.1,11,116,22,1.391694626,1.340463766,103.8954664,103.6369324
4481,4491,evening,0.8,1,75089,75151,1.3497715,1.3545178,103.934044,103.93145
34,65,evening,13.7,8,34,65,1.338604054,1.38483636,103.7060994,103.7445797
65,34,morning,13.7,10,65,34,1.38483636,1.338604054,103.7445797,103.7060994
3866,3868,afternoon,0.4,4,59399,59409,1.4302675,1.4266388,103.84552,103.846405
6874,4680,morning,4.4,7,77169,78209,1.3769432,1.3713651,103.93633,103.96221
4803,4417,morning,1.1,5,83101,71099,1.3206671,1.3302264,103.9049,103.90383
129,103,afternoon,2.0,11,129,103,1.276150637,1.299550746,103.8550886,103.8568623
26,23,afternoon,26.9,11,26,23,1.31148891,1.319505215,103.8713766,103.6605988
23,26,evening,26.9,11,23,26,1.319505215,1.31148891,103.6605988,103.8713766
103,129,evening,2.0,11,103,129,1.299550746,1.276150637,103.8568623,103.8550886
1332,6766,morning,0.3,8,10651,10009,1.2832999,1.2821015,103.815475,103.81722
3594,3549,morning,3.9,12,54461,54221,1.37748,1.3699561,103.8434,103.83959
6769,1333,evening,0.4,8,10009,10659,1.2821015,1.2836233,103.81722,103.81473
6132,4526,morning,3.2,10,75251,76091,1.3494984,1.3507164,103.92783,103.95275
9,38,evening,11.8,8,9,38,1.318112082,1.327717173,103.8930446,103.6784167
3388,6744,morning,1.7,1,52201,52211,1.3391804,1.338573,103.846504,103.84164
38,9,morning,11.8,9,38,9,1.327717173,1.318112082,103.6784167,103.8930446
4039,4043,night,0.7,4,63281,63301,1.3541297,1.3514948,103.88988,103.885315
26,21,evening,6.4,11,26,21,1.31148891,1.294860933,103.8713766,103.8058913
21,26,morning,6.4,11,21,26,1.294860933,1.31148891,103.8058913,103.8713766
38,16,evening,14.7,11,38,16,1.327717173,1.316432612,103.6784167,103.882893
16,38,morning,14.7,11,16,38,1.316432612,1.327717173,103.882893,103.6784167
4900,4918,morning,1.2,6,84301,84401,1.3278214,1.333165,103.92657,103.92698
6772,1471,morning,6.8,4,17009,13029,1.3149158,1.3067179,103.76412,103.81452
6,42,morning,23.3,9,6,42,1.397535018,1.402286677,103.7474307,103.9127036
6618,5029,morning,2.3,5,82089,92121,1.3108636,1.3072221,103.8943,103.90677
6657,6927,morning,0.8,3,65339,65009,1.403133,1.4037063,103.89804,103.902245
123,105,afternoon,5.2,11,123,105,1.27944619,1.326076883,103.8528356,103.8893356
2689,2637,morning,3.5,1,43049,42039,1.3556997,1.3347476,103.76885,103.787796
105,123,morning,5.2,11,105,123,1.326076883,1.27944619,103.8893356,103.8528356
6443,1469,morning,5.4,2,19039,13019,1.3116795,1.306738,103.77869,103.82013
5,22,morning,12.2,19,5,22,1.289562726,1.340463766,103.8168209,103.6369324
22,5,night,12.2,11,22,5,1.340463766,1.289562726,103.6369324,103.8168209
4248,4152,morning,3.6,2,66361,64491,1.3525851,1.3751303,103.86825,103.87905
4031,6093,morning,3.16,5,63211,67469,1.3681464,1.3853364,103.87573,103.89074
65,38,evening,8.3,11,65,38,1.38483636,1.327717173,103.7445797,103.6784167
4862,5084,morning,2.2,7,84029,93109,1.3229531,1.3127867,103.92518,103.91998
38,65,morning,8.3,11,38,65,1.327717173,1.38483636,103.6784167,103.7445797
6801,4204,morning,4.0,3,54009,66051,1.3696877,1.355855,103.848564,103.87196
4445,4935,morning,0.5,2,72071,84499,1.3321917,1.3352078,103.91184,103.91402
2404,6629,afternoon,2.2,1,28401,27461,1.3506546,1.352933,103.71861,103.70513
1290,1362,morning,1.9,2,10291,11161,1.2921586,1.3021331,103.81066,103.79839
131,101,night,1.4,1,131,101,1.284359578,1.26547264,103.8434242,103.821446
3560,4168,evening,7.2,3,54271,65011,1.3699633,1.3815969,103.85357,103.89721
6157,3213,morning,0.6,7,47599,47559,1.4399264,1.4346125,103.802635,103.80205
6726,2732,morning,1.4,7,43819,43289,1.3581557,1.3573688,103.76513,103.761444
5,23,night,10.8,7,5,23,1.289562726,1.319505215,103.8168209,103.6605988
28,43,morning,17.3,2,28,43,1.307183467,1.409612685,103.7902028,103.9048099
44,43,night,2.4,11,44,43,1.397170196,1.409612685,103.8892882,103.9048099
1265,1537,morning,3.7,7,10151,14201,1.2857205,1.2816731,103.82853,103.80914
5547,4291,morning,4.3,1,65309,67109,1.404944,1.3910289,103.909134,103.89999
2001,5376,evening,0.9,5,22249,22009,1.3401601,1.3393234,103.698654,103.70546
29,28,evening,1.2,9,29,28,1.311405293,1.307183467,103.7786522,103.7902028
52,59,evening,3.1,11,52,59,1.411870458,1.399281985,103.9002935,103.9059403
59,52,morning,3.1,18,59,52,1.399281985,1.411870458,103.9059403,103.9002935
6725,2657,morning,2.9,7,43811,42161,1.358391,1.3402767,103.76493,103.772644
4299,3999,morning,3.18,5,67151,63059,1.383533,1.3643767,103.90215,103.88984
3479,3507,afternoon,1.7,5,53221,53371,1.3481684,1.3599434,103.84846,103.843796
2865,2871,afternoon,0.7,8,44231,44261,1.3791668,1.3760822,103.76933,103.77428
43,15,morning,25.1,10,43,15,1.409612685,1.314954492,103.9048099,103.7653168
29,22,morning,19.3,10,29,22,1.311405293,1.340463766,103.7786522,103.6369324
27,37,morning,28.9,10,27,37,1.329989089,1.323979969,103.6396662,103.9299587
37,27,afternoon,28.9,10,37,27,1.323979969,1.329989089,103.9299587,103.6396662
123,127,evening,2.7,12,123,127,1.27944619,1.337674508,103.8528356,103.8395281
127,123,morning,2.7,11,127,123,1.337674508,1.27944619,103.8395281,103.8528356
2976,2986,afternoon,0.8,3,45261,45321,1.3943151,1.3974026,103.74356,103.74756
1563,1306,evening,1.6,2,14389,10371,1.2742816,1.2836508,103.82501,103.8245
3628,3549,morning,2.21,7,55019,54221,1.3822831,1.3699561,103.83617,103.83959
43,48,morning,11.4,1,43,48,1.409612685,1.384520796,103.9048099,103.7708268
3853,3816,morning,1.5,2,59319,59109,1.4261717,1.4343985,103.83201,103.83323
128,24,morning,29.4,6,128,24,1.276427355,1.436875128,103.8545925,103.7864999
4652,4678,morning,1.6,3,77369,78191,1.3683667,1.3648894,103.95167,103.96177
21,20,evening,3.1,16,21,20,1.294860933,1.33315262,103.8058913,103.7423112
4204,6868,morning,0.7,4,66051,66359,1.355855,1.350807,103.87196,103.87328
47,30,night,5.6,11,47,30,1.377909898,1.449050821,103.763034,103.8200504
30,47,morning,5.6,11,30,47,1.449050821,1.377909898,103.8200504,103.763034
4280,4082,morning,2.3,3,67041,64109,1.3880259,1.3720233,103.87037,103.87691
103,136,morning,3.6,3,103,136,1.299550746,1.362344869,103.8568623,103.7674369
104,110,morning,8.2,13,104,110,1.293462633,1.30284063,103.7846438,103.8753395
3649,6802,morning,1.3,6,55141,55509,1.381513,1.3811324,103.83902,103.84556
3297,1492,morning,3.0,4,50069,13159,1.3170216,1.2979602,103.841644,103.83053
6654,5953,morning,1.5,4,65341,65451,1.4019469,1.41069,103.900925,103.89759
4935,4533,morning,4.4,7,84499,76129,1.3352078,1.3498821,103.91402,103.93792
6831,4740,morning,1.9,1,82009,81119,1.3193371,1.3185673,103.90181,103.89169
5776,6154,morning,0.8,8,58421,58291,1.4513061,1.4457932,103.81903,103.81995
4758,4770,evening,2.1,1,81211,82061,1.3190466,1.3187616,103.886665,103.90227
2828,5330,morning,2.5,4,44029,43268,1.3786341,1.3603693,103.76219,103.764275
21,67,morning,11.8,10,21,67,1.294860933,1.392079839,103.8058913,103.8800158
143,131,morning,2.4,19,143,131,1.334742117,1.284359578,103.9179554,103.8434242
3555,3543,morning,1.7,7,54248,54191,1.3687549,1.3744719,103.84661,103.83756
4129,4164,afternoon,1.3,4,64359,64611,1.3752868,1.3783734,103.88919,103.88446
67,21,evening,11.8,9,67,21,1.392079839,1.294860933,103.8800158,103.8058913
2011,2013,morning,0.4,2,22341,22351,1.3449161,1.3427743,103.701035,103.69804
1935,1929,morning,0.8,7,21629,21599,1.3395448,1.3346835,103.722755,103.72269
1888,2011,morning,1.0,2,21391,22341,1.3448507,1.3449161,103.70848,103.701035
3866,3874,morning,2.1,3,59399,59439,1.4302675,1.417834,103.84552,103.83837
45,46,morning,1.5,4,45,46,1.398212828,1.386723922,103.881242,103.8905227
5150,5173,morning,1.2,5,96059,96191,1.3435128,1.3428566,103.96218,103.95775
6095,4178,evening,1.46,7,67449,65061,1.3920329,1.3949013,103.893074,103.90186
5874,3762,morning,1.2,7,58509,58119,1.4505993,1.4509993,103.826965,103.82102
3648,3553,evening,2.3,7,55139,54241,1.3789401,1.3691351,103.84007,103.84618
41,10,morning,16.7,10,41,10,1.381756046,1.343202895,103.8449439,103.9533387
22,7,morning,14.8,10,22,7,1.340463766,1.337586882,103.6369324,103.6973586
16,43,morning,26.0,10,16,43,1.316432612,1.409612685,103.882893,103.9048099
45,19,morning,23.0,2,45,19,1.398212828,1.385361693,103.881242,103.744367
43,16,evening,26.0,10,43,16,1.409612685,1.316432612,103.9048099,103.882893
4244,4242,morning,1.2,4,66331,66321,1.3717318,1.3651464,103.870155,103.87249
118,119,morning,0.5,1,118,119,1.306201905,1.360179171,103.8825153,103.8850503
4592,6404,morning,0.9,3,77011,77081,1.3737649,1.38027,103.942665,103.94265
6656,4290,morning,2.0,3,65331,67101,1.402865,1.3914315,103.89852,103.89957
117,127,evening,3.1,2,117,127,1.333728882,1.337674508,103.8306903,103.8395281
3110,3106,afternoon,0.8,4,46571,46551,1.4347541,1.435184,103.775856,103.78174
3097,3115,morning,3.6,3,46509,46611,1.438044,1.4292341,103.770966,103.7776
4357,4736,morning,0.4,3,70019,81099,1.3232299,1.3198228,103.881454,103.88195
4839,4771,afternoon,0.8,3,83311,82069,1.3124197,1.3170954,103.90693,103.902954
2713,1565,morning,11.4,1,43189,15049,1.3469498,1.2745905,103.75681,103.80216
1177,3910,morning,1.6,6,7111,60121,1.3087937,1.3200881,103.85317,103.8618
6987,4165,morning,1.2,5,66541,64619,1.3797752,1.3780934,103.881355,103.88468
5149,5151,afternoon,0.4,5,96051,96061,1.3437266,1.346954,103.96192,103.962944
1,27,morning,33.4,10,1,27,1.319778952,1.329989089,103.9032339,103.6396662
4126,4130,afternoon,0.6,4,64341,64361,1.372913,1.376345,103.88634,103.89055
4872,4528,morning,5.83,6,84079,76101,1.3209931,1.3530332,103.94325,103.9548
4517,5166,evening,3.5,7,76059,96149,1.3529617,1.3444867,103.94165,103.95318
108,105,night,3.9,17,108,105,1.299759879,1.326076883,103.7874693,103.8893356
105,108,morning,3.9,17,105,108,1.326076883,1.299759879,103.8893356,103.7874693
120,102,evening,1.9,3,120,102,1.292478928,1.292891552,103.8443255,103.860846
60,61,evening,0.6,1,60,61,1.394524496,1.382692296,103.9161415,103.7623879
23,3,morning,8.7,4,23,3,1.319505215,1.41738337,103.6605988,103.83298
5164,5166,afternoon,0.7,4,96129,96149,1.3474584,1.3444867,103.957954,103.95318
119,110,morning,12.5,4,119,110,1.360179171,1.30284063,103.8850503,103.8753395
132,8,morning,17.6,7,132,8,1.284748969,1.302438735,103.8444484,103.7983136
2615,2636,morning,1.5,6,41071,42031,1.3289883,1.3333261,103.802666,103.78998
6313,3818,morning,5.0,6,58411,59119,1.454612,1.4303744,103.81658,103.82795
123,108,morning,9.1,8,123,108,1.27944619,1.299759879,103.8528356,103.7874693
108,123,evening,9.1,8,108,123,1.299759879,1.27944619,103.7874693,103.8528356
5348,4292,morning,1.9,7,67379,67111,1.3927256,1.3910537,103.88701,103.902374
4291,6454,evening,0.8,2,67109,67349,1.3910289,1.3883781,103.89999,103.89534
4984,5003,morning,1.8,4,90021,91081,1.2972356,1.299305,103.871056,103.88533
103,106,afternoon,4.6,6,103,106,1.299550746,1.404546728,103.8568623,103.902052
27,114,morning,18.4,7,27,114,1.329989089,1.305403642,103.6396662,103.8554713
1655,1813,morning,0.6,3,17061,20291,1.3077583,1.3109506,103.7618,103.75771
22,110,morning,19.5,10,22,110,1.340463766,1.30284063,103.6369324,103.8753395
27,30,evening,11.2,8,27,30,1.329989089,1.449050821,103.6396662,103.8200504
110,22,evening,19.5,10,110,22,1.30284063,1.340463766,103.8753395,103.6369324
135,133,morning,1.2,9,135,133,1.286193393,1.313607102,103.827021,103.8378098
2316,4338,evening,2.4,2,27349,21441,1.3468081,1.3463824,103.697815,103.713264
4434,4904,morning,3.3,6,72019,84321,1.3288463,1.3306006,103.905464,103.92977
105,12,morning,10.3,5,105,12,1.326076883,1.440585001,103.8893356,103.8009982
36,41,morning,8.9,19,36,41,1.432514421,1.381756046,103.77409,103.8449439
3978,6717,afternoon,1.2,4,62221,66351,1.3509014,1.3504983,103.88255,103.873245
41,36,evening,8.9,10,41,36,1.381756046,1.432514421,103.8449439,103.77409
1459,1463,afternoon,1.6,3,12141,12179,1.3157439,1.316795,103.782394,103.77699
101,134,afternoon,2.0,3,101,134,1.26547264,1.325883209,103.821446,103.8073292
1310,1239,morning,1.0,6,10391,10018,1.2762711,1.2790082,103.83125,103.8386
4051,3997,morning,0.9,3,63341,63049,1.367514,1.3621917,103.88883,103.88752
38,6,morning,15.1,9,38,6,1.327717173,1.397535018,103.6784167,103.7474307
4166,5694,afternoon,1.2,3,65009,65381,1.4037063,1.402068,103.902245,103.90977
6597,3378,afternoon,1.2,4,52009,52151,1.3320209,1.33834,103.846924,103.84366
6489,6491,afternoon,0.8,1,65151,65171,1.3988565,1.3945204,103.906624,103.912056
2750,2810,morning,1.6,6,43399,43739,1.3506671,1.3464608,103.748085,103.75455
115,2,evening,14.2,1,115,2,1.281873788,1.342352821,103.8590733,103.7326244
4070,4072,afternoon,0.5,2,64029,64039,1.3778162,1.3766875,103.89688,103.893936
2,115,morning,14.2,4,2,115,1.342352821,1.281873788,103.7326244,103.8590733
1825,1663,evening,7.1,4,21029,17111,1.3242973,1.3177981,103.72181,103.77125
1274,1360,morning,2.1,6,10201,11151,1.2892815,1.2986358,103.81663,103.802475
4523,4475,evening,0.7,2,76079,75059,1.3479439,1.3447117,103.94563,103.940216
134,115,morning,18.6,8,134,115,1.325883209,1.281873788,103.8073292,103.8590733
115,134,evening,18.6,1,115,134,1.281873788,1.325883209,103.8590733,103.8073292
110,136,evening,13.1,18,110,136,1.30284063,1.362344869,103.8753395,103.7674369
3398,3434,evening,0.9,1,52279,52501,1.3370242,1.3309022,103.84993,103.85012
3119,4344,morning,12.8,2,46631,68111,1.436893,1.4022219,103.789154,103.87139
101,143,evening,1.0,12,101,143,1.26547264,1.334742117,103.821446,103.9179554
136,110,morning,13.1,18,136,110,1.362344869,1.30284063,103.7674369,103.8753395
143,101,afternoon,1.0,40,143,101,1.334742117,1.26547264,103.9179554,103.821446
3787,6624,evening,1.2,6,58259,58359,1.4477726,1.4561944,103.818954,103.81465
6491,5778,morning,1.5,1,65171,65411,1.3945204,1.3994478,103.912056,103.91385
43,44,morning,2.4,3,43,44,1.409612685,1.397170196,103.9048099,103.8892882
38,40,morning,4.3,4,38,40,1.327717173,1.327187135,103.6784167,103.9463161
4033,4071,morning,2.3,1,63241,64031,1.3640978,1.377,103.892136,103.89366
2712,2710,afternoon,0.4,1,43181,43171,1.3464894,1.3485965,103.75682,103.75461
3363,3958,morning,3.0,6,52051,62079,1.3433882,1.3429663,103.85469,103.87977
2870,2875,morning,1.4,4,44259,44281,1.3802956,1.3810492,103.76297,103.75423
3507,3503,evening,1.6,5,53371,53351,1.3599434,1.3608097,103.843796,103.832115
102,110,evening,10.5,9,102,110,1.292891552,1.30284063,103.860846,103.8753395
4936,4444,morning,0.9,5,84501,72069,1.333195,1.33151,103.91599,103.90978
14,104,evening,13.6,5,14,104,1.372983774,1.293462633,103.9492348,103.7846438
4323,4082,morning,3.0,6,67271,64109,1.3882514,1.3720233,103.89209,103.87691
135,101,afternoon,1.5,72,135,101,1.286193393,1.26547264,103.827021,103.821446
4854,4856,afternoon,1.0,6,27439,27459,1.3494108,1.3514507,103.69712,103.70399
41,114,morning,19.6,9,41,114,1.381756046,1.305403642,103.8449439,103.8554713
4058,3968,morning,3.8,5,63379,62139,1.3707967,1.3490461,103.88521,103.87341
114,41,evening,19.6,9,114,41,1.305403642,1.381756046,103.8554713,103.8449439
6915,1931,morning,2.4,3,22009,21609,1.3393234,1.3377516,103.70546,103.72102
2414,1929,evening,4.6,4,28461,21599,1.3453324,1.3346835,103.732056,103.72269
3430,3407,morning,0.7,3,52481,52331,1.3352484,1.332463,103.85859,103.85581
5408,6236,afternoon,1.5,6,44619,44809,1.3869507,1.3850008,103.76764,103.75978
4574,4547,evening,0.8,4,76361,76199,1.3600253,1.3566002,103.950325,103.94535
1342,1423,morning,1.4,3,11049,11519,1.2954609,1.2866575,103.79952,103.803345
4250,4201,afternoon,1.0,4,66371,66039,1.3537673,1.3547513,103.87269,103.86669
6,5,morning,1.5,7,6,5,1.397535018,1.289562726,103.7474307,103.8168209
4166,4171,morning,2.6,5,65009,65029,1.4037063,1.384615,103.902245,103.90062
3325,3330,morning,4.1,6,50301,50991,1.3158727,1.3233799,103.85178,103.85626
6320,6817,evening,2.1,3,67369,67009,1.3907173,1.3917806,103.888535,103.89588
4075,4302,afternoon,1.6,2,64051,67169,1.3723967,1.3825347,103.89777,103.89922
4546,4575,morning,0.9,4,76191,76369,1.3569438,1.3602564,103.94477,103.950226
2351,1944,morning,0.7,4,28091,21681,1.344258,1.3422873,103.72012,103.71466
4526,4553,afternoon,0.9,1,76091,76229,1.3507164,1.35614,103.95275,103.95354
118,121,evening,1.9,5,118,121,1.306201905,1.317510612,103.8825153,103.8075929
101,104,evening,4.0,48,101,104,1.26547264,1.293462633,103.821446,103.7846438
5234,4668,morning,0.8,1,98101,78131,1.3670578,1.3730847,103.96535,103.96373
4868,4866,morning,0.5,2,84059,84049,1.3249351,1.3243272,103.93954,103.934715
1666,1531,morning,6.9,6,17129,14169,1.3051413,1.2711855,103.76986,103.80942
104,111,afternoon,8.9,9,104,111,1.293462633,1.300465076,103.7846438,103.8557007
3829,3866,afternoon,0.8,5,59179,59399,1.4322144,1.4302675,103.83988,103.84552
4960,5105,morning,0.7,6,84671,94039,1.3175933,1.3148537,103.9451,103.94067
1254,1250,evening,0.6,2,10089,10079,1.2829233,1.280395,103.821655,103.82709
121,8,morning,15.0,9,121,8,1.317510612,1.302438735,103.8075929,103.7983136
8,121,evening,15.0,9,8,121,1.302438735,1.317510612,103.7983136,103.8075929
48,11,morning,24.2,9,48,11,1.384520796,1.353301356,103.7708268,103.9451175
4744,4748,morning,0.9,9,81141,81161,1.312008,1.3105464,103.89036,103.88318
141,21,dawn,27.9,1,141,21,1.334967302,1.294860933,103.9084393,103.8058913
3451,4246,morning,5.3,6,53071,66341,1.3606334,1.3711419,103.82835,103.86525
2765,2388,morning,3.0,4,43471,28321,1.35797,1.3412716,103.74731,103.740906
4030,4024,morning,0.9,5,63209,63179,1.366058,1.3599931,103.87522,103.87393
4480,4560,morning,4.1,4,75081,76269,1.3498694,1.3618782,103.934265,103.9574
5910,2316,morning,1.7,5,27539,27349,1.3407161,1.3468081,103.68689,103.697815
106,112,morning,6.6,9,106,112,1.404546728,1.300260055,103.902052,103.8390737
112,106,evening,6.6,9,112,106,1.300260055,1.404546728,103.8390737,103.902052
6785,2440,afternoon,1.7,2,28009,28641,1.33235,1.3391789,103.74066,103.7461
4966,4974,morning,1.3,5,85021,85061,1.3219031,1.33146,103.95468,103.94739
6458,4306,morning,2.7,2,67361,67181,1.390995,1.3910179,103.88835,103.89778
4782,5042,morning,1.0,6,82131,92189,1.3095598,1.3047647,103.90035,103.90592
3856,3863,afternoon,3.9,2,59331,59381,1.4229738,1.4318113,103.83276,103.84196
101,136,afternoon,0.9,14,101,136,1.26547264,1.362344869,103.821446,103.7674369
4270,3555,morning,4.8,5,66489,54248,1.3788934,1.3687549,103.87898,103.84661
26,20,afternoon,9.5,12,26,20,1.31148891,1.33315262,103.8713766,103.7423112
5023,5027,morning,0.5,2,92091,92111,1.3027034,1.3047765,103.899315,103.90293
6457,6633,morning,1.0,6,67371,67479,1.3925997,1.3919821,103.88714,103.880196
119,118,night,0.5,9,119,118,1.360179171,1.306201905,103.8850503,103.8825153
118,121,morning,1.9,4,118,121,1.306201905,1.317510612,103.8825153,103.8075929
118,119,evening,0.5,9,118,119,1.306201905,1.360179171,103.8825153,103.8850503
6236,2870,morning,0.7,6,44809,44259,1.3850008,1.3802956,103.75978,103.76297
4146,4082,morning,1.8,1,64461,64109,1.3793848,1.3720233,103.886406,103.87691
101,123,afternoon,3.0,40,101,123,1.26547264,1.27944619,103.821446,103.8528356
2383,2849,morning,5.0,1,28291,44141,1.3444608,1.378356,103.73638,103.75774
61,24,morning,10.0,9,61,24,1.382692296,1.436875128,103.7623879,103.7864999
4559,4939,morning,5.5,6,76259,84529,1.3596702,1.332133,103.95843,103.93431
6868,3979,evening,1.1,2,66359,62229,1.350807,1.35109,103.87328,103.882126
4308,4070,evening,1.4,2,67191,64029,1.3890889,1.3778162,103.89711,103.89688
3744,3736,morning,0.6,1,58029,57139,1.4431592,1.4379566,103.82398,103.8256
4960,4882,morning,3.5,4,84671,84131,1.3175933,1.3214133,103.9451,103.927574
4736,4734,morning,0.3,1,81099,81089,1.3198228,1.3162819,103.88195,103.88202
2914,5409,evening,1.8,1,44641,44691,1.3817806,1.3882626,103.762856,103.77146
