origin_location_id,destination_location_id,section_of_day,mean_distance,count_trips,origin_code,destination_code,origin_lat,destination_lat,origin_lon,destination_lon,origin_area_code,origin_area_name,origin_region_name,origin_location_id_1,destination_area_code,destination_area_name,destination_region_name,destination_location_id_1
1,6,morning,7.4,24,1,6,1.381905,1.320053,103.844818,103.843844,kml_19,ANG MO KIO,NORTH-EAST REGION,1,kml_15,NOVENA,CENTRAL REGION,6
4272,6989,evening,0.5,13,66499,66551,1.3791231,1.3817266,103.88327,103.88145,kml_8,HOUGANG,NORTH-EAST REGION,4272,kml_8,HOUGANG,NORTH-EAST REGION,6989
6800,3531,afternoon,2.22,8,54009,54069,1.3696877,1.36692,103.848564,103.83405,kml_19,ANG MO KIO,NORTH-EAST REGION,6800,kml_21,BISHAN,CENTRAL REGION,3531
2884,5408,afternoon,1.6,13,44341,44619,1.3811703,1.3869507,103.76918,103.76764,kml_2,BUKIT PANJANG,WEST REGION,2884,kml_2,BUKIT PANJANG,WEST REGION,5408
3825,3837,evening,1.6,1,59159,59219,1.4305546,1.4404553,103.83467,103.83758,kml_55,YISHUN,NORTH REGION,3825,kml_55,YISHUN,NORTH REGION,3837
1612,1651,morning,1.5,11,16081,17041,1.2919577,1.3042102,103.76866,103.76456,kml_24,QUEENSTOWN,CENTRAL REGION,1612,kml_7,CLEMENTI,WEST REGION,1651
1265,1301,morning,1.1,11,10151,10349,1.2857205,1.2849834,103.82853,103.821045,kml_1,BUKIT MERAH,CENTRAL REGION,1265,kml_1,BUKIT MERAH,CENTRAL REGION,1301
5066,5057,morning,1.44,11,93019,92271,1.3078761,1.30611,103.92112,103.90953,kml_20,BEDOK,EAST REGION,5066,kml_49,MARINE PARADE,CENTRAL REGION,5057
3573,4378,morning,7.0,10,54339,70151,1.3678447,1.3276837,103.85058,103.88097,kml_19,ANG MO KIO,NORTH-EAST REGION,3573,kml_50,GEYLANG,CENTRAL REGION,4378
4556,5218,morning,0.9,11,76241,98021,1.358458,1.3647373,103.95917,103.96538,kml_32,TAMPINES,EAST REGION,4556,kml_16,PASIR RIS,EAST REGION,5218
2876,2865,afternoon,2.2,11,44289,44231,1.3814015,1.3791668,103.7538,103.76933,kml_6,CHOA CHU KANG,WEST REGION,2876,kml_2,BUKIT PANJANG,WEST REGION,2865
43,1,morning,9.4,5,43,1,1.449025,1.381905,103.820152,103.844818,kml_26,SEMBAWANG,NORTH REGION,43,kml_19,ANG MO KIO,NORTH-EAST REGION,1
4037,6868,afternoon,3.0,11,63271,66359,1.356395,1.350807,103.88998,103.87328,kml_8,HOUGANG,NORTH-EAST REGION,4037,kml_28,SERANGOON,NORTH-EAST REGION,6868
6674,2321,morning,0.4,40,22591,27371,1.3442583,1.3475138,103.70329,103.701,kml_10,JURONG WEST,WEST REGION,6674,kml_10,JURONG WEST,WEST REGION,2321
1302,1267,afternoon,0.8,11,10351,10169,1.286755,1.2859997,103.82205,103.827484,kml_1,BUKIT MERAH,CENTRAL REGION,1302,kml_1,BUKIT MERAH,CENTRAL REGION,1267
3053,6113,morning,0.4,25,46279,46251,1.4402196,1.4409224,103.7869,103.789085,kml_54,WOODLANDS,NORTH REGION,3053,kml_54,WOODLANDS,NORTH REGION,6113
1814,1652,morning,1.0,16,20299,17049,1.310928,1.3047063,103.758575,103.764595,kml_7,CLEMENTI,WEST REGION,1814,kml_7,CLEMENTI,WEST REGION,1652
6885,2970,morning,0.4,13,44009,45231,1.385869,1.3846306,103.74579,103.74229,kml_6,CHOA CHU KANG,WEST REGION,6885,kml_6,CHOA CHU KANG,WEST REGION,2970
1930,2428,morning,2.9,11,21601,28541,1.3372703,1.3523581,103.7211,103.71726,kml_10,JURONG WEST,WEST REGION,1930,kml_10,JURONG WEST,WEST REGION,2428
5797,5796,evening,1.4,15,27519,27139,1.3400428,1.3420274,103.692924,103.68898,kml_10,JURONG WEST,WEST REGION,5797,kml_10,JURONG WEST,WEST REGION,5796
6888,2889,evening,0.9,13,44009,44399,1.385869,1.3830628,103.74579,103.74851,kml_6,CHOA CHU KANG,WEST REGION,6888,kml_6,CHOA CHU KANG,WEST REGION,2889
3909,4700,night,1.4,7,60119,80109,1.3188043,1.3132447,103.8641,103.87143,kml_11,KALLANG,CENTRAL REGION,3909,kml_11,KALLANG,CENTRAL REGION,4700
2289,2028,night,2.0,14,27131,22459,1.34194,1.3385628,103.68853,103.69572,kml_10,JURONG WEST,WEST REGION,2289,kml_10,JURONG WEST,WEST REGION,2028
6153,6155,evening,2.3,10,58251,47619,1.4480315,1.444307,103.818954,103.80714,kml_26,SEMBAWANG,NORTH REGION,6153,kml_54,WOODLANDS,NORTH REGION,6155
2897,2822,evening,0.6,14,44499,44009,1.3832016,1.385869,103.74089,103.74579,kml_6,CHOA CHU KANG,WEST REGION,2897,kml_6,CHOA CHU KANG,WEST REGION,2822
4311,4319,morning,0.8,32,67209,67249,1.3869084,1.3937657,103.89618,103.898506,kml_27,SENGKANG,NORTH-EAST REGION,4311,kml_27,SENGKANG,NORTH-EAST REGION,4319
6845,3395,evening,1.0,3,52009,52261,1.3320209,1.3340317,103.846924,103.85128,kml_35,TOA PAYOH,CENTRAL REGION,6845,kml_35,TOA PAYOH,CENTRAL REGION,3395
6154,6155,afternoon,2.0,14,58291,47619,1.4457932,1.444307,103.81995,103.80714,kml_26,SEMBAWANG,NORTH REGION,6154,kml_54,WOODLANDS,NORTH REGION,6155
6465,2983,morning,2.4,10,44481,45309,1.381843,1.391998,103.74496,103.74665,kml_6,CHOA CHU KANG,WEST REGION,6465,kml_6,CHOA CHU KANG,WEST REGION,2983
4293,6489,morning,1.5,11,67119,65151,1.3905083,1.3988565,103.90324,103.906624,kml_27,SENGKANG,NORTH-EAST REGION,4293,kml_18,PUNGGOL,NORTH-EAST REGION,6489
3994,3998,evening,0.5,9,63031,63051,1.3605044,1.3641517,103.88535,103.889145,kml_8,HOUGANG,NORTH-EAST REGION,3994,kml_8,HOUGANG,NORTH-EAST REGION,3998
2417,2438,afternoon,1.5,14,28481,28631,1.3461814,1.3405316,103.734215,103.74419,kml_9,JURONG EAST,WEST REGION,2417,kml_9,JURONG EAST,WEST REGION,2438
4575,4560,afternoon,1.0,12,76369,76269,1.3602564,1.3618782,103.950226,103.9574,kml_32,TAMPINES,EAST REGION,4575,kml_32,TAMPINES,EAST REGION,4560
14,45,evening,28.2,12,14,45,1.27644,1.437094,103.845711,103.786484,kml_37,DOWNTOWN CORE,CENTRAL REGION,14,kml_54,WOODLANDS,NORTH REGION,45
2441,2417,morning,2.6,14,28649,28481,1.339013,1.3461814,103.74603,103.734215,kml_9,JURONG EAST,WEST REGION,2441,kml_9,JURONG EAST,WEST REGION,2417
6580,4528,morning,1.2,17,96131,76101,1.3463917,1.3530332,103.95526,103.9548,kml_32,TAMPINES,EAST REGION,6580,kml_32,TAMPINES,EAST REGION,4528
5666,4682,morning,1.0,12,78221,78219,1.3741752,1.367257,103.96123,103.96328,kml_16,PASIR RIS,EAST REGION,5666,kml_16,PASIR RIS,EAST REGION,4682
6149,3790,morning,2.1,12,47611,58299,1.4438871,1.4458292,103.80622,103.81969,kml_54,WOODLANDS,NORTH REGION,6149,kml_26,SEMBAWANG,NORTH REGION,3790
45,14,morning,28.2,11,45,14,1.437094,1.27644,103.786484,103.845711,kml_54,WOODLANDS,NORTH REGION,45,kml_37,DOWNTOWN CORE,CENTRAL REGION,14
3552,3545,morning,1.6,12,54239,54201,1.369186,1.376085,103.84332,103.83928,kml_19,ANG MO KIO,NORTH-EAST REGION,3552,kml_19,ANG MO KIO,NORTH-EAST REGION,3545
4528,4583,morning,0.7,18,76101,76421,1.3530332,1.3538412,103.9548,103.95987,kml_32,TAMPINES,EAST REGION,4528,kml_32,TAMPINES,EAST REGION,4583
2888,2822,morning,1.0,13,44391,44009,1.3828897,1.385869,103.748314,103.74579,kml_6,CHOA CHU KANG,WEST REGION,2888,kml_6,CHOA CHU KANG,WEST REGION,2822
4557,4525,morning,1.9,20,76249,76089,1.3583664,1.3491681,103.95947,103.949234,kml_32,TAMPINES,EAST REGION,4557,kml_32,TAMPINES,EAST REGION,4525
2404,2431,morning,1.3,14,28401,28571,1.3506546,1.3524207,103.71861,103.725426,kml_10,JURONG WEST,WEST REGION,2404,kml_10,JURONG WEST,WEST REGION,2431
1676,1672,afternoon,0.7,15,17179,17159,1.3152819,1.3119756,103.76536,103.76981,kml_7,CLEMENTI,WEST REGION,1676,kml_7,CLEMENTI,WEST REGION,1672
4770,4805,evening,0.7,11,82061,83111,1.3187616,1.3234686,103.90227,103.90527,kml_50,GEYLANG,CENTRAL REGION,4770,kml_50,GEYLANG,CENTRAL REGION,4805
6443,1769,afternoon,0.9,5,19039,19099,1.3116795,1.3069712,103.77869,103.78191,kml_24,QUEENSTOWN,CENTRAL REGION,6443,kml_24,QUEENSTOWN,CENTRAL REGION,1769
2429,2348,morning,3.3,14,28551,28079,1.3530921,1.338399,103.71994,103.7386,kml_10,JURONG WEST,WEST REGION,2429,kml_9,JURONG EAST,WEST REGION,2348
6,5,evening,1.5,45,6,5,1.320053,1.332702,103.843844,103.847809,kml_15,NOVENA,CENTRAL REGION,6,kml_35,TOA PAYOH,CENTRAL REGION,5
3064,3118,afternoon,1.0,13,46331,46629,1.4331477,1.4294609,103.78816,103.780815,kml_54,WOODLANDS,NORTH REGION,3064,kml_54,WOODLANDS,NORTH REGION,3118
4556,5618,afternoon,0.8,11,76241,98301,1.358458,1.3600138,103.95917,103.964874,kml_32,TAMPINES,EAST REGION,4556,kml_16,PASIR RIS,EAST REGION,5618
3380,3407,morning,2.4,7,52161,52331,1.3409383,1.332463,103.845406,103.85581,kml_35,TOA PAYOH,CENTRAL REGION,3380,kml_35,TOA PAYOH,CENTRAL REGION,3407
41,19,morning,24.3,13,41,19,1.353092,1.302559,103.945229,103.798225,kml_32,TAMPINES,EAST REGION,41,kml_24,QUEENSTOWN,CENTRAL REGION,19
4773,5069,afternoon,4.9,11,82079,93031,1.3080112,1.3098364,103.895195,103.929375,kml_49,MARINE PARADE,CENTRAL REGION,4773,kml_20,BEDOK,EAST REGION,5069
5,6,morning,1.5,90,5,6,1.332702,1.320053,103.847809,103.843844,kml_35,TOA PAYOH,CENTRAL REGION,5,kml_15,NOVENA,CENTRAL REGION,6
3398,3379,morning,2.3,13,52279,52159,1.3370242,1.3381081,103.84993,103.84386,kml_35,TOA PAYOH,CENTRAL REGION,3398,kml_35,TOA PAYOH,CENTRAL REGION,3379
5280,4608,morning,1.2,16,77181,77101,1.3759115,1.380642,103.9411,103.94818,kml_16,PASIR RIS,EAST REGION,5280,kml_16,PASIR RIS,EAST REGION,4608
4979,4960,morning,1.2,10,85099,84671,1.3268443,1.3175933,103.94646,103.9451,kml_20,BEDOK,EAST REGION,4979,kml_20,BEDOK,EAST REGION,4960
6843,6674,morning,1.1,24,22009,22591,1.3393234,1.3442583,103.70546,103.70329,kml_10,JURONG WEST,WEST REGION,6843,kml_10,JURONG WEST,WEST REGION,6674
6677,5376,afternoon,0.7,29,22599,22009,1.3448404,1.3393234,103.70308,103.70546,kml_10,JURONG WEST,WEST REGION,6677,kml_10,JURONG WEST,WEST REGION,5376
6822,4490,evening,1.5,1,75009,75149,1.3540756,1.3559719,103.94339,103.93366,kml_32,TAMPINES,EAST REGION,6822,kml_32,TAMPINES,EAST REGION,4490
1322,1267,evening,1.4,11,10451,10169,1.2876238,1.2859997,103.81725,103.827484,kml_1,BUKIT MERAH,CENTRAL REGION,1322,kml_1,BUKIT MERAH,CENTRAL REGION,1267
21,64,afternoon,1.7,15,21,64,1.315302,1.312426,103.765244,103.854317,kml_7,CLEMENTI,WEST REGION,21,kml_24,QUEENSTOWN,CENTRAL REGION,64
4489,6821,morning,1.5,1,75141,75009,1.35625,1.3540756,103.93378,103.94339,kml_32,TAMPINES,EAST REGION,4489,kml_32,TAMPINES,EAST REGION,6821
2439,2411,morning,0.7,37,28639,28449,1.3404565,1.3361816,103.74396,103.73945,kml_9,JURONG EAST,WEST REGION,2439,kml_9,JURONG EAST,WEST REGION,2411
26,24,morning,2.9,37,26,24,1.344237,1.334308,103.720725,103.741958,kml_10,JURONG WEST,WEST REGION,26,kml_9,JURONG EAST,WEST REGION,24
4329,3638,morning,2.5,11,68029,55079,1.3931216,1.391952,103.87265,103.85336,kml_27,SENGKANG,NORTH-EAST REGION,4329,kml_19,ANG MO KIO,NORTH-EAST REGION,3638
64,21,morning,1.7,15,64,21,1.312426,1.315302,103.854317,103.765244,kml_24,QUEENSTOWN,CENTRAL REGION,64,kml_7,CLEMENTI,WEST REGION,21
6856,4772,morning,4.7,18,93201,82071,1.3092,1.3072534,103.92781,103.89541,kml_20,BEDOK,EAST REGION,6856,kml_49,MARINE PARADE,CENTRAL REGION,4772
24,26,evening,2.9,37,24,26,1.334308,1.344237,103.741958,103.720725,kml_9,JURONG EAST,WEST REGION,24,kml_10,JURONG WEST,WEST REGION,26
2410,2428,afternoon,4.0,12,28441,28541,1.3357664,1.3523581,103.738846,103.71726,kml_9,JURONG EAST,WEST REGION,2410,kml_10,JURONG WEST,WEST REGION,2428
1945,2352,morning,0.6,10,21689,28099,1.3424199,1.344324,103.714424,103.71927,kml_10,JURONG WEST,WEST REGION,1945,kml_10,JURONG WEST,WEST REGION,2352
5820,3728,morning,2.1,10,59009,57079,1.4284,1.4244386,103.8361,103.82567,kml_55,YISHUN,NORTH REGION,5820,kml_55,YISHUN,NORTH REGION,3728
5822,3860,afternoon,0.5,8,59009,59359,1.4284,1.428441,103.8361,103.84072,kml_55,YISHUN,NORTH REGION,5822,kml_55,YISHUN,NORTH REGION,3860
4806,4771,morning,0.9,15,83119,82069,1.3230697,1.3170954,103.90561,103.902954,kml_20,BEDOK,EAST REGION,4806,kml_50,GEYLANG,CENTRAL REGION,4771
5346,4978,evening,1.2,14,84679,85091,1.3180431,1.3275491,103.94476,103.94636,kml_20,BEDOK,EAST REGION,5346,kml_20,BEDOK,EAST REGION,4978
1265,1323,morning,1.5,12,10151,10459,1.2857205,1.2875472,103.82853,103.8164,kml_1,BUKIT MERAH,CENTRAL REGION,1265,kml_1,BUKIT MERAH,CENTRAL REGION,1323
2342,1678,evening,2.3,13,28049,17189,1.3306992,1.3179051,103.7481,103.76406,kml_9,JURONG EAST,WEST REGION,2342,kml_7,CLEMENTI,WEST REGION,1678
1784,2341,morning,1.9,41,20101,28041,1.3199371,1.3300835,103.76222,103.74828,kml_7,CLEMENTI,WEST REGION,1784,kml_9,JURONG EAST,WEST REGION,2341
3117,3065,evening,1.0,14,46621,46339,1.4295554,1.4335263,103.78065,103.78799,kml_54,WOODLANDS,NORTH REGION,3117,kml_54,WOODLANDS,NORTH REGION,3065
5633,1291,evening,5.3,20,14391,10299,1.27791,1.292335,103.808586,103.81146,kml_1,BUKIT MERAH,CENTRAL REGION,5633,kml_24,QUEENSTOWN,CENTRAL REGION,1291
4077,4129,morning,1.1,8,64071,64359,1.3751405,1.3752868,103.89725,103.88919,kml_8,HOUGANG,NORTH-EAST REGION,4077,kml_8,HOUGANG,NORTH-EAST REGION,4129
2011,2290,morning,2.4,23,22341,27141,1.3449161,1.3396754,103.701035,103.6878,kml_10,JURONG WEST,WEST REGION,2011,kml_10,JURONG WEST,WEST REGION,2290
1423,1540,evening,1.1,18,11519,14219,1.2866575,1.2821865,103.803345,103.80685,kml_1,BUKIT MERAH,CENTRAL REGION,1423,kml_1,BUKIT MERAH,CENTRAL REGION,1540
4051,3993,morning,1.8,11,63341,63029,1.367514,1.3572748,103.88883,103.88218,kml_8,HOUGANG,NORTH-EAST REGION,4051,kml_8,HOUGANG,NORTH-EAST REGION,3993
28,26,morning,5.0,16,28,26,1.348796,1.344237,103.749428,103.720725,kml_23,BUKIT BATOK,WEST REGION,28,kml_10,JURONG WEST,WEST REGION,26
6822,4486,morning,0.8,14,75009,75129,1.3540756,1.3556365,103.94339,103.93936,kml_32,TAMPINES,EAST REGION,6822,kml_32,TAMPINES,EAST REGION,4486
3541,3545,afternoon,0.7,9,54181,54201,1.3705331,1.376085,103.83653,103.83928,kml_19,ANG MO KIO,NORTH-EAST REGION,3541,kml_19,ANG MO KIO,NORTH-EAST REGION,3545
24,27,afternoon,4.7,15,24,27,1.334308,1.33884,103.741958,103.705546,kml_9,JURONG EAST,WEST REGION,24,kml_10,JURONG WEST,WEST REGION,27
3076,3143,afternoon,0.5,16,46391,46761,1.4392177,1.4396445,103.79299,103.7974,kml_54,WOODLANDS,NORTH REGION,3076,kml_54,WOODLANDS,NORTH REGION,3143
2283,6187,morning,4.2,14,27091,27219,1.34911,1.3479327,103.70389,103.68025,kml_10,JURONG WEST,WEST REGION,2283,kml_53,WESTERN WATER CATCHMENT,WEST REGION,6187
4297,4317,afternoon,1.0,11,67139,67239,1.3871572,1.3930503,103.904175,103.90373,kml_27,SENGKANG,NORTH-EAST REGION,4297,kml_27,SENGKANG,NORTH-EAST REGION,4317
1253,1257,morning,1.1,11,10081,10101,1.2822783,1.285062,103.82242,103.81378,kml_1,BUKIT MERAH,CENTRAL REGION,1253,kml_1,BUKIT MERAH,CENTRAL REGION,1257
3082,3084,morning,1.2,37,46421,46441,1.4408703,1.4421947,103.79354,103.789734,kml_54,WOODLANDS,NORTH REGION,3082,kml_54,WOODLANDS,NORTH REGION,3084
24,27,evening,4.7,58,24,27,1.334308,1.33884,103.741958,103.705546,kml_9,JURONG EAST,WEST REGION,24,kml_10,JURONG WEST,WEST REGION,27
6187,2284,evening,3.3,14,27219,27099,1.3479327,1.3502369,103.68025,103.70361,kml_53,WESTERN WATER CATCHMENT,WEST REGION,6187,kml_10,JURONG WEST,WEST REGION,2284
3491,6796,morning,0.9,17,53281,53009,1.3466564,1.3504554,103.854324,103.849884,kml_21,BISHAN,CENTRAL REGION,3491,kml_21,BISHAN,CENTRAL REGION,6796
6772,1653,evening,0.8,11,17009,17051,1.3149158,1.3172641,103.76412,103.7624,kml_7,CLEMENTI,WEST REGION,6772,kml_7,CLEMENTI,WEST REGION,1653
2349,2420,evening,2.0,12,28081,28501,1.3395083,1.3498033,103.73665,103.72738,kml_9,JURONG EAST,WEST REGION,2349,kml_10,JURONG WEST,WEST REGION,2420
4052,4048,afternoon,0.9,3,63349,63329,1.3668721,1.3686287,103.88924,103.88201,kml_8,HOUGANG,NORTH-EAST REGION,4052,kml_8,HOUGANG,NORTH-EAST REGION,4048
6597,3374,evening,0.5,1,52009,52131,1.3320209,1.3322071,103.846924,103.8442,kml_35,TOA PAYOH,CENTRAL REGION,6597,kml_35,TOA PAYOH,CENTRAL REGION,3374
26,28,evening,5.0,12,26,28,1.344237,1.348796,103.720725,103.749428,kml_10,JURONG WEST,WEST REGION,26,kml_23,BUKIT BATOK,WEST REGION,28
2432,2409,morning,4.2,11,28581,28439,1.3492512,1.3345144,103.72571,103.73857,kml_10,JURONG WEST,WEST REGION,2432,kml_9,JURONG EAST,WEST REGION,2409
1670,1567,morning,6.5,8,17149,15059,1.3117151,1.2768619,103.76346,103.802704,kml_7,CLEMENTI,WEST REGION,1670,kml_1,BUKIT MERAH,CENTRAL REGION,1567
27,24,morning,4.7,82,27,24,1.33884,1.334308,103.705546,103.741958,kml_10,JURONG WEST,WEST REGION,27,kml_9,JURONG EAST,WEST REGION,24
6674,2323,morning,0.8,11,22591,27381,1.3442583,1.3481479,103.70329,103.69864,kml_10,JURONG WEST,WEST REGION,6674,kml_10,JURONG WEST,WEST REGION,2323
6318,5349,morning,0.9,20,67359,67381,1.3900874,1.3945904,103.89042,103.88844,kml_27,SENGKANG,NORTH-EAST REGION,6318,kml_27,SENGKANG,NORTH-EAST REGION,5349
3127,3161,morning,1.0,28,46671,46871,1.4368917,1.4367912,103.794624,103.801765,kml_54,WOODLANDS,NORTH REGION,3127,kml_54,WOODLANDS,NORTH REGION,3161
2324,6677,morning,0.8,11,27389,22599,1.3484519,1.3448404,103.698105,103.70308,kml_10,JURONG WEST,WEST REGION,2324,kml_10,JURONG WEST,WEST REGION,6677
5290,1422,morning,1.1,17,14471,11511,1.2820117,1.2859468,103.80665,103.80252,kml_1,BUKIT MERAH,CENTRAL REGION,5290,kml_24,QUEENSTOWN,CENTRAL REGION,1422
3144,3055,morning,0.8,13,46769,46289,1.4393511,1.4387224,103.797356,103.79091,kml_54,WOODLANDS,NORTH REGION,3144,kml_54,WOODLANDS,NORTH REGION,3055
2290,6206,afternoon,2.4,11,27141,22509,1.3396754,1.3379941,103.6878,103.70323,kml_10,JURONG WEST,WEST REGION,2290,kml_10,JURONG WEST,WEST REGION,6206
4149,4263,morning,1.0,13,64479,66439,1.3744013,1.3739376,103.88354,103.87551,kml_8,HOUGANG,NORTH-EAST REGION,4149,kml_28,SERANGOON,NORTH-EAST REGION,4263
6823,4548,evening,0.8,7,75009,76201,1.3540756,1.356875,103.94339,103.94797,kml_32,TAMPINES,EAST REGION,6823,kml_32,TAMPINES,EAST REGION,4548
4260,4148,afternoon,1.5,14,66421,64471,1.373655,1.3745481,103.873405,103.883965,kml_28,SERANGOON,NORTH-EAST REGION,4260,kml_8,HOUGANG,NORTH-EAST REGION,4148
3415,6789,evening,2.8,14,52371,52009,1.3399297,1.3320209,103.856514,103.846924,kml_35,TOA PAYOH,CENTRAL REGION,3415,kml_35,TOA PAYOH,CENTRAL REGION,6789
1290,1557,morning,4.7,18,10291,14339,1.2921586,1.2766607,103.81066,103.81125,kml_1,BUKIT MERAH,CENTRAL REGION,1290,kml_1,BUKIT MERAH,CENTRAL REGION,1557
1258,1254,evening,1.0,11,10109,10089,1.2853532,1.2829233,103.813705,103.821655,kml_1,BUKIT MERAH,CENTRAL REGION,1258,kml_1,BUKIT MERAH,CENTRAL REGION,1254
6207,2289,morning,2.0,14,22501,27131,1.337692,1.34194,103.70297,103.68853,kml_10,JURONG WEST,WEST REGION,6207,kml_10,JURONG WEST,WEST REGION,2289
1654,1676,morning,0.7,10,17059,17179,1.3169433,1.3152819,103.7617,103.76536,kml_7,CLEMENTI,WEST REGION,1654,kml_7,CLEMENTI,WEST REGION,1676
6098,4165,morning,2.0,28,67441,64619,1.3923095,1.3780934,103.89346,103.88468,kml_27,SENGKANG,NORTH-EAST REGION,6098,kml_8,HOUGANG,NORTH-EAST REGION,4165
8,22,evening,16.0,12,8,22,1.304292,1.429463,103.832494,103.835182,kml_42,ORCHARD,CENTRAL REGION,8,kml_55,YISHUN,NORTH REGION,22
4587,4677,morning,2.9,11,77009,78181,1.373564,1.3647615,103.95048,103.95906,kml_16,PASIR RIS,EAST REGION,4587,kml_16,PASIR RIS,EAST REGION,4677
3613,6105,morning,2.8,12,54589,54399,1.3717344,1.371373,103.85672,103.84866,kml_19,ANG MO KIO,NORTH-EAST REGION,3613,kml_19,ANG MO KIO,NORTH-EAST REGION,6105
2405,2413,evening,2.3,16,28409,28459,1.3508115,1.3444077,103.71794,103.734314,kml_10,JURONG WEST,WEST REGION,2405,kml_9,JURONG EAST,WEST REGION,2413
4201,4199,morning,0.8,11,66039,66029,1.3547513,1.3501716,103.86669,103.861435,kml_28,SERANGOON,NORTH-EAST REGION,4201,kml_28,SERANGOON,NORTH-EAST REGION,4199
102,101,evening,1.7,171,102,101,1.3200744,1.3038231,103.8238083,103.8506826,kml_27,SENGKANG,NORTH-EAST REGION,102,kml_18,PUNGGOL,NORTH-EAST REGION,101
1797,6784,morning,2.9,18,20199,28009,1.3190811,1.33235,103.7482,103.74066,kml_9,JURONG EAST,WEST REGION,1797,kml_9,JURONG EAST,WEST REGION,6784
4305,6456,afternoon,1.6,14,67179,67389,1.387414,1.3942438,103.897995,103.888695,kml_27,SENGKANG,NORTH-EAST REGION,4305,kml_27,SENGKANG,NORTH-EAST REGION,6456
4181,4663,morning,8.3,9,65079,78109,1.3989358,1.3753332,103.90475,103.95388,kml_18,PUNGGOL,NORTH-EAST REGION,4181,kml_16,PASIR RIS,EAST REGION,4663
6583,5168,morning,0.3,6,96179,96161,1.3426614,1.342119,103.95531,103.95354,kml_32,TAMPINES,EAST REGION,6583,kml_32,TAMPINES,EAST REGION,5168
2412,2404,morning,2.3,20,28451,28401,1.3439419,1.3506546,103.73466,103.71861,kml_9,JURONG EAST,WEST REGION,2412,kml_10,JURONG WEST,WEST REGION,2404
4297,6712,afternoon,1.9,14,67139,65231,1.3871572,1.3942825,103.904175,103.915764,kml_27,SENGKANG,NORTH-EAST REGION,4297,kml_18,PUNGGOL,NORTH-EAST REGION,6712
1283,1267,afternoon,0.9,25,10249,10169,1.2908814,1.2859997,103.82408,103.827484,kml_1,BUKIT MERAH,CENTRAL REGION,1283,kml_1,BUKIT MERAH,CENTRAL REGION,1267
6739,4298,morning,2.0,14,65239,67141,1.3941046,1.3860211,103.91604,103.903534,kml_18,PUNGGOL,NORTH-EAST REGION,6739,kml_27,SENGKANG,NORTH-EAST REGION,4298
1256,1250,evening,1.1,20,10099,10079,1.2842093,1.280395,103.81766,103.82709,kml_1,BUKIT MERAH,CENTRAL REGION,1256,kml_1,BUKIT MERAH,CENTRAL REGION,1250
1508,5678,afternoon,1.4,15,14031,10129,1.2762427,1.28232,103.82306,103.828575,kml_1,BUKIT MERAH,CENTRAL REGION,1508,kml_1,BUKIT MERAH,CENTRAL REGION,5678
6785,1809,evening,2.4,13,28009,20269,1.33235,1.3215178,103.74066,103.74581,kml_9,JURONG EAST,WEST REGION,6785,kml_9,JURONG EAST,WEST REGION,1809
3835,3847,afternoon,1.6,16,59209,59271,1.4385661,1.4362832,103.84021,103.82855,kml_55,YISHUN,NORTH REGION,3835,kml_55,YISHUN,NORTH REGION,3847
4203,4201,morning,0.3,2,66049,66039,1.3553548,1.3547513,103.868965,103.86669,kml_28,SERANGOON,NORTH-EAST REGION,4203,kml_28,SERANGOON,NORTH-EAST REGION,4201
6513,6927,evening,0.5,1,65209,65009,1.4004056,1.4037063,103.90388,103.902245,kml_18,PUNGGOL,NORTH-EAST REGION,6513,kml_18,PUNGGOL,NORTH-EAST REGION,6927
4492,4480,afternoon,0.7,21,75159,75081,1.3540511,1.3498694,103.931465,103.934265,kml_32,TAMPINES,EAST REGION,4492,kml_32,TAMPINES,EAST REGION,4480
22,8,morning,16.0,20,22,8,1.429463,1.304292,103.835182,103.832494,kml_55,YISHUN,NORTH REGION,22,kml_42,ORCHARD,CENTRAL REGION,8
5348,4290,morning,1.6,18,67379,67101,1.3927256,1.3914315,103.88701,103.89957,kml_27,SENGKANG,NORTH-EAST REGION,5348,kml_27,SENGKANG,NORTH-EAST REGION,4290
3383,3375,morning,1.2,11,52179,52139,1.3406901,1.3327184,103.84804,103.84405,kml_35,TOA PAYOH,CENTRAL REGION,3383,kml_35,TOA PAYOH,CENTRAL REGION,3375
3341,3297,morning,3.3,22,51069,50069,1.3412578,1.3170216,103.8366,103.841644,kml_35,TOA PAYOH,CENTRAL REGION,3341,kml_15,NOVENA,CENTRAL REGION,3297
4164,6095,morning,1.8,13,64611,67449,1.3783734,1.3920329,103.88446,103.893074,kml_8,HOUGANG,NORTH-EAST REGION,4164,kml_27,SENGKANG,NORTH-EAST REGION,6095
4291,6456,evening,1.2,11,67109,67389,1.3910289,1.3942438,103.89999,103.888695,kml_27,SENGKANG,NORTH-EAST REGION,4291,kml_27,SENGKANG,NORTH-EAST REGION,6456
5169,5170,evening,0.4,6,96169,96171,1.3422623,1.3422358,103.95347,103.955925,kml_32,TAMPINES,EAST REGION,5169,kml_32,TAMPINES,EAST REGION,5170
6330,6303,morning,0.8,29,58329,58419,1.4505019,1.4546446,103.81656,103.81584,kml_26,SEMBAWANG,NORTH REGION,6330,kml_26,SEMBAWANG,NORTH REGION,6303
